movieId,title,genres,imdbId,tmdbId,rating,tag,new_genres,new_title,text,transformed_text
5699,Tom Horn (1980),Western,80031,5917.0,4.0,,Western,Tom Horn  1980 ,Tom Horn  1980 Western,tom horn 1980 western
5700,The Pumaman (1980),Action|Adventure|Fantasy|Sci-Fi,81693,31278.0,0.5,,Action Adventure Fantasy Sci-Fi,The Pumaman  1980 ,The Pumaman  1980 Action Adventure Fantasy Sci-Fi,pumaman 1980 action adventur fantasi
5704,Without Warning (a.k.a. Alien Warning) (a.k.a. It Came Without Warning) (1980),Horror|Sci-Fi,81764,44932.0,2.0,,Horror Sci-Fi,Without Warning  aka  Alien Warning   aka  It Came Without Warning   1980 ,Without Warning  aka  Alien Warning   aka  It Came Without Warning   1980 Horror Sci-Fi,without warn aka alien warn aka came without warn 1980 horror
5706,...All the Marbles (1981),Comedy|Drama,81964,30709.0,2.0,,Comedy Drama, All the Marbles  1981 , All the Marbles  1981 Comedy Drama,marbl 1981 comedi drama
5707,Absence of Malice (1981),Drama|Romance,81974,19429.0,3.25,,Drama Romance,Absence of Malice  1981 ,Absence of Malice  1981 Drama Romance,absenc malic 1981 drama romanc
5710,Banana Joe (1981),Comedy,82045,11340.0,2.75,,Comedy,Banana Joe  1981 ,Banana Joe  1981 Comedy,banana joe 1981 comedi
5712,Blow Out (1981),Mystery|Thriller,82085,11644.0,3.625,,Mystery Thriller,Blow Out  1981 ,Blow Out  1981 Mystery Thriller,blow 1981 mysteri thriller
5720,"Friend Is a Treasure, A (Chi Trova Un Amico, Trova un Tesoro) (Who Finds a Friend Finds a Treasure) (1981)",Action|Adventure|Comedy,85327,6399.0,2.5,,Action Adventure Comedy,Friend Is a Treasure  A  Chi Trova Un Amico  Trova un Tesoro   Who Finds a Friend Finds a Treasure   1981 ,Friend Is a Treasure  A  Chi Trova Un Amico  Trova un Tesoro   Who Finds a Friend Finds a Treasure   1981 Action Adventure Comedy,friend treasur chi trova un amico trova un tesoro find friend find treasur 1981 action adventur comedi
5721,"Chosen, The (1981)",Drama,82175,25773.0,,"In Netflix queue,Judaism",Drama,Chosen  The  1981 ,Chosen  The  1981 Drama,chosen 1981 drama
5723,Continental Divide (1981),Comedy|Romance,82200,26560.0,5.0,,Comedy Romance,Continental Divide  1981 ,Continental Divide  1981 Comedy Romance,continent divid 1981 comedi romanc
5733,"Eyewitness (Janitor, The) (1981)",Thriller,82353,31679.0,4.0,,Thriller,Eyewitness  Janitor  The   1981 ,Eyewitness  Janitor  The   1981 Thriller,eyewit janitor 1981 thriller
5735,Faces of Death (1978),Documentary|Horror,77533,12237.0,1.75,,Documentary Horror,Faces of Death  1978 ,Faces of Death  1978 Documentary Horror,face death 1978 documentari horror
5736,Faces of Death 3 (1985),Documentary|Horror,121261,15901.0,1.5,,Documentary Horror,Faces of Death 3  1985 ,Faces of Death 3  1985 Documentary Horror,face death 3 1985 documentari horror
5741,"Woman Next Door, The (Femme d'à côté, La) (1981)",Drama|Romance,82370,12579.0,4.0,,Drama Romance,Woman Next Door  The  Femme d  à côté  La   1981 ,Woman Next Door  The  Femme d  à côté  La   1981 Drama Romance,woman next door femm à côté la 1981 drama romanc
5742,First Monday in October (1981),Comedy|Drama,82382,85058.0,4.0,,Comedy Drama,First Monday in October  1981 ,First Monday in October  1981 Comedy Drama,first monday octob 1981 comedi drama
5745,"Four Seasons, The (1981)",Comedy|Drama,82405,25113.0,5.0,,Comedy Drama,Four Seasons  The  1981 ,Four Seasons  The  1981 Comedy Drama,four season 1981 comedi drama
5746,Galaxy of Terror (Quest) (1981),Action|Horror|Mystery|Sci-Fi,82431,28893.0,5.0,,Action Horror Mystery Sci-Fi,Galaxy of Terror  Quest   1981 ,Galaxy of Terror  Quest   1981 Action Horror Mystery Sci-Fi,galaxi terror quest 1981 action horror mysteri
5747,Gallipoli (1981),Drama|War,82432,11646.0,4.285714285714286,World War I,Drama War,Gallipoli  1981 ,Gallipoli  1981 Drama War,gallipoli 1981 drama war
5749,Ghost Story (1981),Drama|Horror,82449,24634.0,3.0,,Drama Horror,Ghost Story  1981 ,Ghost Story  1981 Drama Horror,ghost stori 1981 drama horror
5752,Gregory's Girl (1981),Comedy|Romance,82477,21764.0,3.0,,Comedy Romance,Gregory s Girl  1981 ,Gregory s Girl  1981 Comedy Romance,gregori girl 1981 comedi romanc
5755,Happy Birthday to Me (1981),Horror|Mystery,82498,37936.0,2.0,,Horror Mystery,Happy Birthday to Me  1981 ,Happy Birthday to Me  1981 Horror Mystery,happi birthday 1981 horror mysteri
5764,Looker (1981),Drama|Horror|Sci-Fi|Thriller,82677,21874.0,4.5,,Drama Horror Sci-Fi Thriller,Looker  1981 ,Looker  1981 Drama Horror Sci-Fi Thriller,looker 1981 drama horror thriller
5767,Teddy Bear (Mis) (1981),Comedy|Crime,82755,31407.0,3.5,,Comedy Crime,Teddy Bear  Mis   1981 ,Teddy Bear  Mis   1981 Comedy Crime,teddi bear mi 1981 comedi crime
5768,Modern Problems (1981),Comedy|Fantasy,82763,16471.0,3.0,,Comedy Fantasy,Modern Problems  1981 ,Modern Problems  1981 Comedy Fantasy,modern problem 1981 comedi fantasi
5771,My Bloody Valentine (1981),Drama|Horror|Thriller,82782,39874.0,0.5,,Drama Horror Thriller,My Bloody Valentine  1981 ,My Bloody Valentine  1981 Drama Horror Thriller,bloodi valentin 1981 drama horror thriller
5772,My Dinner with André (1981),Drama,82783,25468.0,4.75,,Drama,My Dinner with André  1981 ,My Dinner with André  1981 Drama,dinner andré 1981 drama
5773,Neighbors (1981),Comedy,82801,19507.0,3.0,,Comedy,Neighbors  1981 ,Neighbors  1981 Comedy,neighbor 1981 comedi
5779,Piranha II: The Spawning (1981),Horror|Sci-Fi,82910,31646.0,2.0,,Horror Sci-Fi,Piranha II  The Spawning  1981 ,Piranha II  The Spawning  1981 Horror Sci-Fi,piranha ii spawn 1981 horror
5780,Polyester (1981),Comedy,82926,14269.0,3.0,,Comedy,Polyester  1981 ,Polyester  1981 Comedy,polyest 1981 comedi
5782,"Professional, The (Le professionnel) (1981)",Action|Drama|Thriller,82949,1672.0,3.8684210526315788,,Action Drama Thriller,Professional  The  Le professionnel   1981 ,Professional  The  Le professionnel   1981 Action Drama Thriller,profession le professionnel 1981 action drama thriller
5784,Ghost Ship (2002),Horror,288477,9645.0,2.5,,Horror,Ghost Ship  2002 ,Ghost Ship  2002 Horror,ghost ship 2002 horror
5785,Jackass: The Movie (2002),Action|Comedy|Documentary,322802,9012.0,3.5,,Action Comedy Documentary,Jackass  The Movie  2002 ,Jackass  The Movie  2002 Action Comedy Documentary,jackass movi 2002 action comedi documentari
5786,Paid in Full (2002),Action|Drama,259484,13098.0,4.5,,Action Drama,Paid in Full  2002 ,Paid in Full  2002 Action Drama,paid full 2002 action drama
5787,"Truth About Charlie, The (2002)",Mystery|Thriller,270707,13440.0,2.5,,Mystery Thriller,Truth About Charlie  The  2002 ,Truth About Charlie  The  2002 Mystery Thriller,truth charli 2002 mysteri thriller
5788,All or Nothing (2002),Drama,286261,12454.0,3.6666666666666665,,Drama,All or Nothing  2002 ,All or Nothing  2002 Drama,noth 2002 drama
5791,Frida (2002),Drama|Romance,120679,1360.0,3.78125,art,Drama Romance,Frida  2002 ,Frida  2002 Drama Romance,frida 2002 drama romanc
5792,Roger Dodger (2002),Comedy|Drama,299117,13441.0,3.6666666666666665,dating,Comedy Drama,Roger Dodger  2002 ,Roger Dodger  2002 Comedy Drama,roger dodger 2002 comedi drama
5796,Casino Royale (1967),Action|Adventure|Comedy,61452,12208.0,2.5,,Action Adventure Comedy,Casino Royale  1967 ,Casino Royale  1967 Action Adventure Comedy,casino royal 1967 action adventur comedi
5797,"Company of Wolves, The (1984)",Fantasy|Horror,87075,11905.0,2.0,,Fantasy Horror,Company of Wolves  The  1984 ,Company of Wolves  The  1984 Fantasy Horror,compani wolv 1984 fantasi horror
5799,Exodus (1960),Drama|Romance|War,53804,1941.0,3.5,,Drama Romance War,Exodus  1960 ,Exodus  1960 Drama Romance War,exodu 1960 drama romanc war
5801,"Russians Are Coming, the Russians Are Coming, The (1966)",Comedy|War,60921,31918.0,2.5,,Comedy War,Russians Are Coming  the Russians Are Coming  The  1966 ,Russians Are Coming  the Russians Are Coming  The  1966 Comedy War,russian come russian come 1966 comedi war
5802,"World of Henry Orient, The (1964)",Comedy,58756,19662.0,4.0,teenagers,Comedy,World of Henry Orient  The  1964 ,World of Henry Orient  The  1964 Comedy,world henri orient 1964 comedi
5803,I Spy (2002),Action|Adventure|Comedy|Crime,297181,8427.0,2.5,,Action Adventure Comedy Crime,I Spy  2002 ,I Spy  2002 Action Adventure Comedy Crime,spi 2002 action adventur comedi crime
5804,"Santa Clause 2, The (2002)",Children|Comedy|Fantasy|Romance,304669,9021.0,2.3,,Children Comedy Fantasy Romance,Santa Clause 2  The  2002 ,Santa Clause 2  The  2002 Children Comedy Fantasy Romance,santa claus 2 2002 children comedi fantasi romanc
5809,Femme Fatale (2002),Crime|Thriller,280665,9280.0,3.375,,Crime Thriller,Femme Fatale  2002 ,Femme Fatale  2002 Crime Thriller,femm fatal 2002 crime thriller
5810,8 Mile (2002),Drama,298203,65.0,3.292682926829268,,Drama,8 Mile  2002 ,8 Mile  2002 Drama,8 mile 2002 drama
5812,Far from Heaven (2002),Drama|Romance,297884,10712.0,3.8636363636363638,salute to Douglas Sirk,Drama Romance,Far from Heaven  2002 ,Far from Heaven  2002 Drama Romance,far heaven 2002 drama romanc
5816,Harry Potter and the Chamber of Secrets (2002),Adventure|Fantasy,295297,672.0,3.5980392156862746,"Magic,Wizards",Adventure Fantasy,Harry Potter and the Chamber of Secrets  2002 ,Harry Potter and the Chamber of Secrets  2002 Adventure Fantasy,harri potter chamber secret 2002 adventur fantasi
5817,Ararat (2002),Drama|War,273435,16351.0,4.5,,Drama War,Ararat  2002 ,Ararat  2002 Drama War,ararat 2002 drama war
5818,"Crime of Father Amaro, The (Crimen del padre Amaro, El) (2002)",Drama|Romance,313196,542.0,4.5,,Drama Romance,Crime of Father Amaro  The  Crimen del padre Amaro  El   2002 ,Crime of Father Amaro  The  Crimen del padre Amaro  El   2002 Drama Romance,crime father amaro crimen del padr amaro el 2002 drama romanc
5820,Standing in the Shadows of Motown (2002),Documentary|Musical,314725,30192.0,3.5,music business,Documentary Musical,Standing in the Shadows of Motown  2002 ,Standing in the Shadows of Motown  2002 Documentary Musical,stand shadow motown 2002 documentari music
5826,Rio Grande (1950),Romance|Western,42895,11617.0,3.5,,Romance Western,Rio Grande  1950 ,Rio Grande  1950 Romance Western,rio grand 1950 romanc western
5828,Blackrock (1997),Drama|Thriller,118735,81530.0,2.5,,Drama Thriller,Blackrock  1997 ,Blackrock  1997 Drama Thriller,blackrock 1997 drama thriller
5829,Men with Brooms (2002),Comedy|Drama|Romance,263734,34341.0,4.0,,Comedy Drama Romance,Men with Brooms  2002 ,Men with Brooms  2002 Comedy Drama Romance,men broom 2002 comedi drama romanc
5833,Dog Soldiers (2002),Action|Horror,280609,11880.0,4.666666666666667,,Action Horror,Dog Soldiers  2002 ,Dog Soldiers  2002 Action Horror,dog soldier 2002 action horror
5836,Houseboat (1958),Comedy|Romance,51745,1377.0,2.0,,Comedy Romance,Houseboat  1958 ,Houseboat  1958 Comedy Romance,houseboat 1958 comedi romanc
5838,Madame Bovary (1991),Drama,102368,2528.0,4.0,,Drama,Madame Bovary  1991 ,Madame Bovary  1991 Drama,madam bovari 1991 drama
5839,My Father's Glory (La gloire de mon père) (1990),Adventure|Drama,99669,12716.0,4.0,,Adventure Drama,My Father s Glory  La gloire de mon père   1990 ,My Father s Glory  La gloire de mon père   1990 Adventure Drama,father glori la gloir de mon père 1990 adventur drama
5840,"My Mother's Castle (Château de ma mère, Le) (1990)",Comedy|Drama,99266,12717.0,4.0,,Comedy Drama,My Mother s Castle  Château de ma mère  Le   1990 ,My Mother s Castle  Château de ma mère  Le   1990 Comedy Drama,mother castl château de mère le 1990 comedi drama
5841,Return to the Blue Lagoon (1991),Adventure|Romance,102782,13888.0,1.6666666666666667,,Adventure Romance,Return to the Blue Lagoon  1991 ,Return to the Blue Lagoon  1991 Adventure Romance,return blue lagoon 1991 adventur romanc
5843,Toy Soldiers (1991),Action|Drama,103112,10750.0,2.5,,Action Drama,Toy Soldiers  1991 ,Toy Soldiers  1991 Action Drama,toy soldier 1991 action drama
5847,Ragtime (1981),Drama,82970,25566.0,3.5,,Drama,Ragtime  1981 ,Ragtime  1981 Drama,ragtim 1981 drama
5849,I'm Starting From Three (Ricomincio da Tre) (1981),Comedy,81427,13386.0,4.5,,Comedy,I m Starting From Three  Ricomincio da Tre   1981 ,I m Starting From Three  Ricomincio da Tre   1981 Comedy,start three ricomincio da tre 1981 comedi
5853,Scanners (1981),Horror|Sci-Fi|Thriller,81455,9538.0,3.25,,Horror Sci-Fi Thriller,Scanners  1981 ,Scanners  1981 Horror Sci-Fi Thriller,scanner 1981 horror thriller
5856,"Do You Remember Dolly Bell? (Sjecas li se, Dolly Bell) (1981)",Comedy|Drama|Romance,83089,49934.0,4.0,,Comedy Drama Romance,Do You Remember Dolly Bell   Sjecas li se  Dolly Bell   1981 ,Do You Remember Dolly Bell   Sjecas li se  Dolly Bell   1981 Comedy Drama Romance,rememb dolli bell sjeca li se dolli bell 1981 comedi drama romanc
5863,Take This Job and Shove It (1981),Comedy,83163,42371.0,1.0,,Comedy,Take This Job and Shove It  1981 ,Take This Job and Shove It  1981 Comedy,take job shove 1981 comedi
5867,Thief (1981),Crime|Drama|Thriller,83190,11524.0,4.5,,Crime Drama Thriller,Thief  1981 ,Thief  1981 Crime Drama Thriller,thief 1981 crime drama thriller
5872,Die Another Day (2002),Action|Adventure|Thriller,246460,36669.0,2.925925925925926,,Action Adventure Thriller,Die Another Day  2002 ,Die Another Day  2002 Action Adventure Thriller,die anoth day 2002 action adventur thriller
5873,The Emperor's Club (2002),Drama,283530,17187.0,3.875,,Drama,The Emperor s Club  2002 ,The Emperor s Club  2002 Drama,emperor club 2002 drama
5874,Friday After Next (2002),Comedy,293815,10426.0,2.4,,Comedy,Friday After Next  2002 ,Friday After Next  2002 Comedy,friday next 2002 comedi
5875,Personal Velocity (2002),Drama,295238,32625.0,2.5,short films,Drama,Personal Velocity  2002 ,Personal Velocity  2002 Drama,person veloc 2002 drama
5876,"Quiet American, The (2002)",Drama|Thriller|War,258068,8198.0,3.9,Graham Greene,Drama Thriller War,Quiet American  The  2002 ,Quiet American  The  2002 Drama Thriller War,quiet american 2002 drama thriller war
5878,Talk to Her (Hable con Ella) (2002),Drama|Romance,287467,64.0,4.035714285714286,coma,Drama Romance,Talk to Her  Hable con Ella   2002 ,Talk to Her  Hable con Ella   2002 Drama Romance,talk habl con ella 2002 drama romanc
5879,Eight Crazy Nights (Adam Sandler's Eight Crazy Nights) (2002),Animation|Comedy|Musical,271263,13376.0,1.5,,Animation Comedy Musical,Eight Crazy Nights  Adam Sandler s Eight Crazy Nights   2002 ,Eight Crazy Nights  Adam Sandler s Eight Crazy Nights   2002 Animation Comedy Musical,eight crazi night adam sandler eight crazi night 2002 anim comedi music
5880,Extreme Ops (2002),Action|Adventure|Crime|Thriller,283160,15074.0,1.75,,Action Adventure Crime Thriller,Extreme Ops  2002 ,Extreme Ops  2002 Action Adventure Crime Thriller,extrem op 2002 action adventur crime thriller
5881,Solaris (2002),Drama|Romance|Sci-Fi,307479,2103.0,3.075,,Drama Romance Sci-Fi,Solaris  2002 ,Solaris  2002 Drama Romance Sci-Fi,solari 2002 drama romanc
5882,Treasure Planet (2002),Adventure|Animation|Children|Sci-Fi|IMAX,133240,9016.0,3.5625,,Adventure Animation Children Sci-Fi IMAX,Treasure Planet  2002 ,Treasure Planet  2002 Adventure Animation Children Sci-Fi IMAX,treasur planet 2002 adventur anim children imax
5883,They (2002),Horror|Thriller,283632,16028.0,1.5,,Horror Thriller,They  2002 ,They  2002 Horror Thriller,2002 horror thriller
5884,Chopper Chicks in Zombietown (1989),Comedy|Horror,103959,27070.0,1.0,,Comedy Horror,Chopper Chicks in Zombietown  1989 ,Chopper Chicks in Zombietown  1989 Comedy Horror,chopper chick zombietown 1989 comedi horror
5888,Brother (Brat) (1997),Crime|Drama,118767,20992.0,5.0,,Crime Drama,Brother  Brat   1997 ,Brother  Brat   1997 Crime Drama,brother brat 1997 crime drama
5889,"Cruel Romance, A (Zhestokij Romans) (1984)",Drama|Romance,90368,66091.0,5.0,,Drama Romance,Cruel Romance  A  Zhestokij Romans   1984 ,Cruel Romance  A  Zhestokij Romans   1984 Drama Romance,cruel romanc zhestokij roman 1984 drama romanc
5890,Elling (2001),Comedy|Drama,279064,6007.0,4.5,,Comedy Drama,Elling  2001 ,Elling  2001 Comedy Drama,ell 2001 comedi drama
5891,I Spit on Your Grave (Day of the Woman) (1978),Horror|Thriller,77713,25239.0,2.625,,Horror Thriller,I Spit on Your Grave  Day of the Woman   1978 ,I Spit on Your Grave  Day of the Woman   1978 Horror Thriller,spit grave day woman 1978 horror thriller
5893,"Last Seduction, The (1994)",Crime|Drama|Thriller,110308,25284.0,3.25,,Crime Drama Thriller,Last Seduction  The  1994 ,Last Seduction  The  1994 Crime Drama Thriller,last seduct 1994 crime drama thriller
5896,New Waterford Girl (1999),Comedy,213121,35612.0,4.0,,Comedy,New Waterford Girl  1999 ,New Waterford Girl  1999 Comedy,new waterford girl 1999 comedi
5899,Zulu (1964),Action|Drama|War,58777,14433.0,4.0,Africa,Action Drama War,Zulu  1964 ,Zulu  1964 Action Drama War,zulu 1964 action drama war
5900,Analyze That (2002),Comedy|Crime,289848,9932.0,2.5625,,Comedy Crime,Analyze That  2002 ,Analyze That  2002 Comedy Crime,analyz 2002 comedi crime
5901,Empire (2002),Crime|Drama,262396,13369.0,4.5,,Crime Drama,Empire  2002 ,Empire  2002 Crime Drama,empir 2002 crime drama
5902,Adaptation (2002),Comedy|Drama|Romance,268126,2757.0,3.9456521739130435,,Comedy Drama Romance,Adaptation  2002 ,Adaptation  2002 Comedy Drama Romance,adapt 2002 comedi drama romanc
5903,Equilibrium (2002),Action|Sci-Fi|Thriller,238380,7299.0,3.875,,Action Sci-Fi Thriller,Equilibrium  2002 ,Equilibrium  2002 Action Sci-Fi Thriller,equilibrium 2002 action thriller
5909,Visitor Q (Bizita Q) (2001),Comedy|Drama|Horror,290329,4241.0,3.3,,Comedy Drama Horror,Visitor Q  Bizita Q   2001 ,Visitor Q  Bizita Q   2001 Comedy Drama Horror,visitor q bizita q 2001 comedi drama horror
5912,Hit the Bank (Vabank) (1981),Comedy|Crime,83271,22257.0,4.5,,Comedy Crime,Hit the Bank  Vabank   1981 ,Hit the Bank  Vabank   1981 Comedy Crime,hit bank vabank 1981 comedi crime
5915,Victory (a.k.a. Escape to Victory) (1981),Action|Drama|War,83284,17360.0,4.75,,Action Drama War,Victory  aka  Escape to Victory   1981 ,Victory  aka  Escape to Victory   1981 Action Drama War,victori aka escap victori 1981 action drama war
5919,Android (1982),Sci-Fi,83557,38849.0,4.5,,Sci-Fi,Android  1982 ,Android  1982 Sci-Fi,android 1982
5922,Attila (Attila Flagello di Dio) (1982),Action,80393,29743.0,2.5,,Action,Attila  Attila Flagello di Dio   1982 ,Attila  Attila Flagello di Dio   1982 Action,attila attila flagello di dio 1982 action
5925,"Beast Within, The (1982)",Horror,83629,40219.0,2.0,,Horror,Beast Within  The  1982 ,Beast Within  The  1982 Horror,beast within 1982 horror
5927,"Best Little Whorehouse in Texas, The (1982)",Comedy|Drama|Musical|Romance,83642,16363.0,3.0,,Comedy Drama Musical Romance,Best Little Whorehouse in Texas  The  1982 ,Best Little Whorehouse in Texas  The  1982 Comedy Drama Musical Romance,best littl whorehous texa 1982 comedi drama music romanc
5929,"Party 2, The (Boum 2, La) (1982)",Comedy|Romance,83686,171.0,3.0,,Comedy Romance,Party 2  The  Boum 2  La   1982 ,Party 2  The  Boum 2  La   1982 Comedy Romance,parti 2 boum 2 la 1982 comedi romanc
5932,Burden of Dreams (1982),Documentary,83702,42124.0,3.75,,Documentary,Burden of Dreams  1982 ,Burden of Dreams  1982 Documentary,burden dream 1982 documentari
5938,Deathtrap (1982),Comedy|Crime|Mystery|Thriller,83806,17590.0,4.5,,Comedy Crime Mystery Thriller,Deathtrap  1982 ,Deathtrap  1982 Comedy Crime Mystery Thriller,deathtrap 1982 comedi crime mysteri thriller
5941,Drumline (2002),Comedy|Drama|Musical|Romance,303933,13497.0,2.9166666666666665,,Comedy Drama Musical Romance,Drumline  2002 ,Drumline  2002 Comedy Drama Musical Romance,drumlin 2002 comedi drama music romanc
5942,"Hot Chick, The (2002)",Comedy,302640,11852.0,2.8333333333333335,,Comedy,Hot Chick  The  2002 ,Hot Chick  The  2002 Comedy,hot chick 2002 comedi
5943,Maid in Manhattan (2002),Comedy|Romance,252076,7303.0,2.6052631578947367,,Comedy Romance,Maid in Manhattan  2002 ,Maid in Manhattan  2002 Comedy Romance,maid manhattan 2002 comedi romanc
5944,Star Trek: Nemesis (2002),Action|Drama|Sci-Fi|Thriller,253754,201.0,3.1052631578947367,,Action Drama Sci-Fi Thriller,Star Trek  Nemesis  2002 ,Star Trek  Nemesis  2002 Action Drama Sci-Fi Thriller,star trek nemesi 2002 action drama thriller
5945,About Schmidt (2002),Comedy|Drama,257360,2755.0,3.173076923076923,,Comedy Drama,About Schmidt  2002 ,About Schmidt  2002 Comedy Drama,schmidt 2002 comedi drama
5947,Evelyn (2002),Drama,298856,21868.0,3.0,,Drama,Evelyn  2002 ,Evelyn  2002 Drama,evelyn 2002 drama
5949,Intact (Intacto) (2001),Thriller,220580,10856.0,4.25,,Thriller,Intact  Intacto   2001 ,Intact  Intacto   2001 Thriller,intact intacto 2001 thriller
5951,Morvern Callar (2002),Drama,300214,18602.0,3.25,,Drama,Morvern Callar  2002 ,Morvern Callar  2002 Drama,morvern callar 2002 drama
5952,"Lord of the Rings: The Two Towers, The (2002)",Adventure|Fantasy,167261,121.0,4.0212765957446805,"Myth,Tolkein",Adventure Fantasy,Lord of the Rings  The Two Towers  The  2002 ,Lord of the Rings  The Two Towers  The  2002 Adventure Fantasy,lord ring two tower 2002 adventur fantasi
5953,Devils on the Doorstep (Guizi lai le) (2000),Drama|War,245929,25838.0,4.0,,Drama War,Devils on the Doorstep  Guizi lai le   2000 ,Devils on the Doorstep  Guizi lai le   2000 Drama War,devil doorstep guizi lai le 2000 drama war
5954,25th Hour (2002),Crime|Drama,307901,1429.0,3.840909090909091,"crime,nightclub",Crime Drama,25th Hour  2002 ,25th Hour  2002 Crime Drama,25th hour 2002 crime drama
5955,Antwone Fisher (2002),Drama,168786,13435.0,3.5555555555555554,,Drama,Antwone Fisher  2002 ,Antwone Fisher  2002 Drama,antwon fisher 2002 drama
5956,Gangs of New York (2002),Crime|Drama,217505,3131.0,3.518181818181818,,Crime Drama,Gangs of New York  2002 ,Gangs of New York  2002 Crime Drama,gang new york 2002 crime drama
5957,Two Weeks Notice (2002),Comedy|Romance,313737,2642.0,3.263157894736842,,Comedy Romance,Two Weeks Notice  2002 ,Two Weeks Notice  2002 Comedy Romance,two week notic 2002 comedi romanc
5959,Narc (2002),Crime|Drama|Thriller,272207,11022.0,3.2777777777777777,,Crime Drama Thriller,Narc  2002 ,Narc  2002 Crime Drama Thriller,narc 2002 crime drama thriller
5961,Blue Steel (1990),Action|Thriller,99160,9491.0,1.5,,Action Thriller,Blue Steel  1990 ,Blue Steel  1990 Action Thriller,blue steel 1990 action thriller
5962,Body of Evidence (1993),Drama|Thriller,106453,2149.0,1.0,,Drama Thriller,Body of Evidence  1993 ,Body of Evidence  1993 Drama Thriller,bodi evid 1993 drama thriller
5963,"Children's Hour, The (1961)",Drama,54743,20139.0,3.5,,Drama,Children s Hour  The  1961 ,Children s Hour  The  1961 Drama,children hour 1961 drama
5965,"Duellists, The (1977)",Action|War,75968,19067.0,4.166666666666667,,Action War,Duellists  The  1977 ,Duellists  The  1977 Action War,duellist 1977 action war
5968,Miami Blues (1990),Comedy|Crime|Drama,100143,14931.0,4.0,,Comedy Crime Drama,Miami Blues  1990 ,Miami Blues  1990 Comedy Crime Drama,miami blue 1990 comedi crime drama
5969,My Girl 2 (1994),Comedy|Drama|Romance,110613,11317.0,2.5,,Comedy Drama Romance,My Girl 2  1994 ,My Girl 2  1994 Comedy Drama Romance,girl 2 1994 comedi drama romanc
5970,My Girl (1991),Comedy|Drama|Romance,102492,4032.0,3.2,,Comedy Drama Romance,My Girl  1991 ,My Girl  1991 Comedy Drama Romance,girl 1991 comedi drama romanc
5971,My Neighbor Totoro (Tonari no Totoro) (1988),Animation|Children|Drama|Fantasy,96283,8392.0,3.9594594594594597,anime,Animation Children Drama Fantasy,My Neighbor Totoro  Tonari no Totoro   1988 ,My Neighbor Totoro  Tonari no Totoro   1988 Animation Children Drama Fantasy,neighbor totoro tonari totoro 1988 anim children drama fantasi
5974,"Thief of Bagdad, The (1940)",Adventure|Fantasy,33152,12232.0,3.0,,Adventure Fantasy,Thief of Bagdad  The  1940 ,Thief of Bagdad  The  1940 Adventure Fantasy,thief bagdad 1940 adventur fantasi
5975,War and Peace (1956),Drama|Romance|War,49934,11706.0,3.5,,Drama Romance War,War and Peace  1956 ,War and Peace  1956 Drama Romance War,war peac 1956 drama romanc war
5979,Attack of the Crab Monsters (1957),Horror|Sci-Fi,50147,26946.0,3.0,,Horror Sci-Fi,Attack of the Crab Monsters  1957 ,Attack of the Crab Monsters  1957 Horror Sci-Fi,attack crab monster 1957 horror
5980,Black Christmas (1974),Horror|Mystery|Thriller,71222,16938.0,3.5,,Horror Mystery Thriller,Black Christmas  1974 ,Black Christmas  1974 Horror Mystery Thriller,black christma 1974 horror mysteri thriller
5984,"Story of O, The (Histoire d'O) (1975)",Drama|Romance,73115,4561.0,3.5,,Drama Romance,Story of O  The  Histoire d  O   1975 ,Story of O  The  Histoire d  O   1975 Drama Romance,stori histoir 1975 drama romanc
5986,Fat City (1972),Drama,68575,16993.0,4.0,,Drama,Fat City  1972 ,Fat City  1972 Drama,fat citi 1972 drama
5988,Quicksilver (1986),Drama,91814,21332.0,2.625,,Drama,Quicksilver  1986 ,Quicksilver  1986 Drama,quicksilv 1986 drama
5989,Catch Me If You Can (2002),Crime|Drama,264464,640.0,3.9217391304347826,"crime,cheating,intelligent,Leonardo DiCaprio,lies,smart,Tom Hanks,twists & turns",Crime Drama,Catch Me If You Can  2002 ,Catch Me If You Can  2002 Crime Drama,catch 2002 crime drama
5990,Pinocchio (2002),Children|Comedy|Fantasy,255477,10599.0,3.5,,Children Comedy Fantasy,Pinocchio  2002 ,Pinocchio  2002 Children Comedy Fantasy,pinocchio 2002 children comedi fantasi
5991,Chicago (2002),Comedy|Crime|Drama|Musical,299658,1574.0,3.7244897959183674,"court,jazz,murder",Comedy Crime Drama Musical,Chicago  2002 ,Chicago  2002 Comedy Crime Drama Musical,chicago 2002 comedi crime drama music
5992,"Hours, The (2002)",Drama|Romance,274558,590.0,3.7,,Drama Romance,Hours  The  2002 ,Hours  The  2002 Drama Romance,hour 2002 drama romanc
5993,Max (2002),Drama,290210,13560.0,2.9,,Drama,Max  2002 ,Max  2002 Drama,max 2002 drama
5994,Nicholas Nickleby (2002),Drama|Romance,309912,29339.0,4.0,Dickens,Drama Romance,Nicholas Nickleby  2002 ,Nicholas Nickleby  2002 Drama Romance,nichola nicklebi 2002 drama romanc
5995,"Pianist, The (2002)",Drama|War,253474,423.0,4.108695652173913,"holocaust,true story,Holocaust",Drama War,Pianist  The  2002 ,Pianist  The  2002 Drama War,pianist 2002 drama war
